  Measurement Number     Measurement type
                   7               PQPUND

      Measurement ID                     
       739665.518565                     

          First Bias          Second Bias                Steps           Repetition
                   3                   -3                  100                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
              0.0001                5e-05               0.0001                5e-05

                  IV        Points number                  198
    Voltages     CurrentP     CurrentC
           0   4.1424e-07   3.4664e-07
    0.060606   4.3325e-07   4.0511e-07
     0.12121   4.3523e-07   4.1223e-07
     0.18182   4.3906e-07   4.2714e-07
     0.24242    4.342e-07   4.2324e-07
     0.30303   4.3544e-07   4.2343e-07
     0.36364   4.3984e-07   4.2963e-07
     0.42424   4.3594e-07   4.2628e-07
     0.48485   4.3778e-07   4.2799e-07
     0.54545   4.4035e-07   4.3009e-07
     0.60606   4.4174e-07   4.3059e-07
     0.66667    4.411e-07   4.3178e-07
     0.72727   4.4319e-07   4.3256e-07
     0.78788   4.4591e-07   4.3187e-07
     0.84848   4.4628e-07   4.3288e-07
     0.90909   4.4952e-07   4.3414e-07
      0.9697   4.5275e-07   4.3802e-07
      1.0303   4.4821e-07   4.3297e-07
      1.0909   4.5635e-07   4.3443e-07
      1.1515   4.5771e-07   4.3739e-07
      1.2121   4.5645e-07   4.3493e-07
      1.2727   4.5795e-07   4.3479e-07
      1.3333   4.6202e-07   4.3819e-07
      1.3939   4.6533e-07   4.3518e-07
      1.4545   4.6637e-07   4.3612e-07
      1.5152   4.7743e-07   4.3929e-07
      1.5758   4.7832e-07   4.3838e-07
      1.6364   4.8364e-07   4.3782e-07
       1.697   4.8218e-07   4.4184e-07
      1.7576   4.8602e-07   4.4436e-07
      1.8182   4.8542e-07   4.4527e-07
      1.8788   5.0141e-07   4.4578e-07
      1.9394   4.9711e-07   4.4832e-07
           2   4.9108e-07   4.4911e-07
      2.0606   4.9098e-07   4.4823e-07
      2.1212   4.9426e-07   4.5317e-07
      2.1818   4.8677e-07   4.5567e-07
      2.2424   4.9775e-07   4.5595e-07
       2.303   5.1646e-07   4.5781e-07
      2.3636    5.062e-07   4.6267e-07
      2.4242   5.0476e-07   4.6081e-07
      2.4848   4.9781e-07   4.7204e-07
      2.5455   5.2126e-07   4.7207e-07
      2.6061   5.0064e-07   4.7056e-07
      2.6667   5.0612e-07   4.7421e-07
      2.7273   5.1049e-07   4.7619e-07
      2.7879   5.0686e-07    4.842e-07
      2.8485   5.1114e-07   4.8326e-07
      2.9091   5.9154e-07   4.9298e-07
      2.9697    5.291e-07   4.8796e-07
      2.9697  -3.3003e-07  -3.4795e-07
      2.9091  -3.6337e-07  -3.7984e-07
      2.8485  -3.6043e-07  -3.8264e-07
      2.7879  -3.7631e-07  -3.8426e-07
      2.7273  -3.9212e-07  -3.9833e-07
      2.6667  -3.8995e-07  -4.0379e-07
      2.6061  -3.9628e-07  -4.0628e-07
      2.5455  -3.9848e-07  -4.0945e-07
      2.4848  -3.9926e-07  -4.0618e-07
      2.4242  -4.0709e-07  -4.0895e-07
      2.3636  -4.0498e-07  -4.1209e-07
       2.303  -4.0349e-07  -4.1294e-07
      2.2424   -4.077e-07  -4.1237e-07
      2.1818  -4.1119e-07  -4.1473e-07
      2.1212  -4.1804e-07  -4.1977e-07
      2.0606  -4.1621e-07  -4.1608e-07
           2  -4.1665e-07  -4.1571e-07
      1.9394  -4.1938e-07  -4.1987e-07
      1.8788  -4.1807e-07  -4.1836e-07
      1.8182    -4.18e-07  -4.1891e-07
      1.7576  -4.2198e-07  -4.2167e-07
       1.697  -4.1944e-07  -4.1943e-07
      1.6364  -4.1979e-07  -4.2102e-07
      1.5758   -4.209e-07  -4.2153e-07
      1.5152  -4.2157e-07  -4.2095e-07
      1.4545  -4.2018e-07  -4.1991e-07
      1.3939  -4.1984e-07  -4.2097e-07
      1.3333  -4.2203e-07  -4.2278e-07
      1.2727  -4.2093e-07  -4.2062e-07
      1.2121  -4.2242e-07  -4.2105e-07
      1.1515  -4.2603e-07  -4.2681e-07
      1.0909  -4.2274e-07  -4.2454e-07
      1.0303  -4.2252e-07  -4.2492e-07
      0.9697  -4.2874e-07  -4.3038e-07
     0.90909  -4.2626e-07  -4.2926e-07
     0.84848  -4.2457e-07  -4.3083e-07
     0.78788  -4.2702e-07  -4.3217e-07
     0.72727  -4.2912e-07  -4.3315e-07
     0.66667   -4.303e-07  -4.3361e-07
     0.60606  -4.3247e-07  -4.4073e-07
     0.54545  -4.3684e-07  -4.4083e-07
     0.48485  -4.4004e-07  -4.4263e-07
     0.42424  -4.4062e-07   -4.417e-07
     0.36364  -4.4417e-07  -4.4699e-07
