  Measurement Number     Measurement type
                   5               PQPUND

      Measurement ID                     
       739665.518358                     

          First Bias          Second Bias                Steps           Repetition
                   2                   -2                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
              0.0001                5e-05               0.0001                5e-05

                  IV        Points number                   98
     0.81633  -5.5739e-07  -5.5863e-07
     0.73469  -5.5911e-07  -5.6087e-07
     0.65306  -5.5878e-07  -5.5978e-07
     0.57143  -5.6085e-07   -5.615e-07
      0.4898  -5.5976e-07  -5.5946e-07
     0.40816  -5.6249e-07  -5.6347e-07
     0.32653  -5.6005e-07  -5.6216e-07
      0.2449   -5.602e-07  -5.5984e-07
     0.16327  -5.6224e-07  -5.6292e-07
    0.081633  -5.6097e-07  -5.6261e-07
           0  -5.6413e-07  -5.6645e-07
   -0.081633  -5.6279e-07  -5.2752e-07
    -0.16327  -5.6504e-07  -5.5808e-07
     -0.2449  -5.6489e-07  -5.5937e-07
    -0.32653  -5.6544e-07  -5.5823e-07
    -0.40816  -5.6916e-07  -5.6237e-07
     -0.4898   -5.674e-07  -5.6052e-07
    -0.57143    -5.72e-07  -5.6505e-07
    -0.65306  -5.6922e-07  -5.6149e-07
    -0.73469  -5.7164e-07  -5.6318e-07
    -0.81633  -5.7348e-07  -5.6423e-07
    -0.89796  -5.7325e-07  -5.6406e-07
    -0.97959  -5.7803e-07  -5.6744e-07
     -1.0612  -5.7653e-07  -5.6514e-07
     -1.1429  -5.8198e-07  -5.7094e-07
     -1.2245  -5.8118e-07  -5.7174e-07
     -1.3061   -5.821e-07  -5.7078e-07
     -1.3878  -5.9053e-07  -5.7508e-07
     -1.4694  -5.8941e-07  -5.7158e-07
      -1.551  -5.9496e-07  -5.8039e-07
     -1.6327  -5.9581e-07  -5.8165e-07
     -1.7143  -5.9852e-07  -5.8186e-07
     -1.7959  -6.0385e-07  -5.8222e-07
     -1.8776  -6.0188e-07  -5.8384e-07
     -1.9592  -6.2491e-07  -5.8986e-07
     -1.9592   5.1031e-07   5.2763e-07
     -1.8776   5.4878e-07   5.6322e-07
     -1.7959   5.5704e-07   5.6358e-07
     -1.7143   5.6069e-07   5.6731e-07
     -1.6327   5.6368e-07   5.7307e-07
      -1.551   5.7003e-07   5.7604e-07
     -1.4694   5.6981e-07   5.7596e-07
     -1.3878   5.7829e-07    5.815e-07
     -1.3061   5.7426e-07   5.7937e-07
     -1.2245   5.7583e-07   5.8095e-07
     -1.1429    5.814e-07   5.8339e-07
     -1.0612   5.8145e-07   5.8246e-07
    -0.97959   5.8456e-07   5.8653e-07
    -0.89796   5.8237e-07   5.8444e-07
    -0.81633   5.8434e-07   5.8685e-07
    -0.73469   5.8497e-07   5.8636e-07
    -0.65306   5.8684e-07   5.8823e-07
    -0.57143   5.8625e-07   5.8884e-07
     -0.4898   5.8584e-07   5.8788e-07
    -0.40816    5.912e-07    5.925e-07
    -0.32653   5.8766e-07   5.8765e-07
     -0.2449   5.8809e-07   5.9014e-07
    -0.16327   5.8864e-07   5.9079e-07
   -0.081633   5.8812e-07   5.9239e-07
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
   -0.040816  -1.0646e-07  -1.0953e-07
    0.040816   7.9567e-08    7.705e-08
     0.12245   8.2854e-08   8.1367e-08
     0.20408   8.4845e-08   8.3485e-08
     0.28571   8.4824e-08    8.308e-08
     0.36735   8.6012e-08   8.3437e-08
     0.44898   8.5903e-08   8.3575e-08
     0.53061   8.7021e-08   8.4212e-08
     0.61224   8.8308e-08   8.5559e-08
     0.69388   8.7893e-08   8.5834e-08
     0.77551   8.8022e-08   8.5838e-08
     0.85714     8.91e-08   8.6102e-08
     0.93878   9.1278e-08   8.6602e-08
      1.0204   9.2029e-08   8.8019e-08
       1.102   9.1703e-08   8.8553e-08
      1.1837   9.3726e-08   8.8941e-08
      1.2653   9.5224e-08   8.9487e-08
      1.3469   9.5652e-08   9.1458e-08
      1.4286   9.6547e-08   9.2035e-08
      1.5102    9.763e-08   9.3114e-08
      1.5918   1.0079e-07   9.6361e-08
      1.6735   1.0547e-07   9.7889e-08
      1.7551   1.0356e-07   1.0031e-07
      1.8367   1.0444e-07    1.012e-07
      1.9184   1.0767e-07   1.0238e-07
           2   1.1038e-07    1.046e-07
      1.9184  -7.3667e-08   -8.107e-08
      1.8367  -8.3926e-08  -8.9195e-08
      1.7551  -9.0034e-08  -9.2496e-08
      1.6735  -9.3047e-08  -9.4817e-08
      1.5918   -9.515e-08  -9.6319e-08
      1.5102  -9.7513e-08  -9.9099e-08
      1.4286  -9.8645e-08   -1.007e-07
      1.3469  -1.0004e-07  -1.0194e-07
      1.2653  -1.0116e-07  -1.0177e-07
      1.1837   -1.022e-07  -1.0272e-07
       1.102   -1.034e-07  -1.0541e-07
      1.0204  -1.0318e-07  -1.0516e-07
     0.93878  -1.0422e-07    -1.06e-07
     0.85714  -1.0567e-07   -1.061e-07
     0.77551  -1.0584e-07  -1.0693e-07
     0.69388  -1.0652e-07   -1.078e-07
     0.61224  -1.0607e-07  -1.0768e-07
     0.53061   -1.074e-07  -1.0738e-07
     0.44898  -1.0764e-07  -1.0789e-07
     0.36735  -1.0772e-07  -1.0917e-07
     0.28571  -1.0764e-07  -1.0945e-07
     0.20408  -1.0856e-07   -1.089e-07
     0.12245  -1.0952e-07  -1.1012e-07
    0.040816  -1.0901e-07  -1.1008e-07
   -0.040816  -1.1118e-07   8.5415e-08
    -0.12245  -1.1139e-07  -9.8409e-08
    -0.20408  -1.1275e-07  -1.0667e-07
    -0.28571  -1.1395e-07  -1.0714e-07
    -0.36735  -1.1428e-07  -1.0796e-07
    -0.44898  -1.1484e-07  -1.0859e-07
    -0.53061  -1.1543e-07  -1.0949e-07
    -0.61224   -1.172e-07  -1.1112e-07
    -0.69388  -1.1857e-07   -1.106e-07
    -0.77551  -1.1997e-07  -1.1087e-07
    -0.85714  -1.2113e-07  -1.1207e-07
    -0.93878   -1.215e-07  -1.1297e-07
     -1.0204  -1.2412e-07  -1.1409e-07
      -1.102  -1.2541e-07  -1.1483e-07
     -1.1837  -1.2714e-07  -1.1856e-07
     -1.2653  -1.2798e-07  -1.2001e-07
     -1.3469  -1.3341e-07  -1.2037e-07
     -1.4286  -1.3708e-07  -1.2082e-07
     -1.5102  -1.3928e-07  -1.2301e-07
     -1.5918   -1.405e-07  -1.2666e-07
     -1.6735  -1.4145e-07  -1.2691e-07
     -1.7551  -1.4723e-07  -1.2953e-07
     -1.8367  -1.4944e-07  -1.3379e-07
     -1.9184   -1.529e-07  -1.3434e-07
          -2  -1.6792e-07  -1.4433e-07
     -1.9184    3.505e-08   5.0821e-08
     -1.8367   4.8947e-08   6.1916e-08
     -1.7551   5.2987e-08   6.4444e-08
     -1.6735   6.0154e-08    6.623e-08
     -1.5918   6.2566e-08   6.8495e-08
     -1.5102   6.5604e-08   7.2609e-08
     -1.4286   6.8815e-08    7.312e-08
     -1.3469   7.0611e-08   7.5244e-08
     -1.2653    7.166e-08   7.6597e-08
     -1.1837   7.4152e-08   7.7023e-08
      -1.102   7.6964e-08   7.8831e-08
     -1.0204   7.7852e-08   7.9848e-08
    -0.93878   7.8927e-08   8.0628e-08
    -0.85714   7.8696e-08   8.2057e-08
    -0.77551   8.1297e-08   8.2934e-08
    -0.69388   8.1057e-08   8.2548e-08
    -0.61224   8.1182e-08   8.2921e-08
    -0.53061   8.1664e-08   8.4167e-08
    -0.44898   8.2761e-08    8.528e-08
    -0.36735   8.4129e-08   8.5541e-08
    -0.28571   8.3574e-08   8.4735e-08
    -0.20408   8.3526e-08   8.6059e-08
    -0.12245   8.4485e-08   8.7667e-08

                  QV        Points number                   98
     Voltage       Charge
           0   3.8416e-13
    0.081633   6.9755e-13
     0.16327   8.8392e-13
      0.2449   1.1133e-12
     0.32653   1.3803e-12
     0.40816   1.7115e-12
      0.4898   1.9849e-12
     0.57143   2.3312e-12
     0.65306    2.652e-12
     0.73469   2.9637e-12
     0.81633   3.4005e-12
     0.89796   3.7842e-12
     0.97959   4.1593e-12
      1.0612   4.5521e-12
      1.1429   4.9385e-12
      1.2245    5.464e-12
      1.3061    5.988e-12
      1.3878   6.3775e-12
      1.4694   6.9297e-12
       1.551   7.4572e-12
      1.6327   7.8436e-12
      1.7143   8.5466e-12
      1.7959   8.9808e-12
      1.8776    9.582e-12
      1.9592    1.008e-11
      1.9592    1.067e-11
      1.8776   1.1288e-11
      1.7959   1.1689e-11
      1.7143   1.2037e-11
      1.6327   1.2176e-11
       1.551   1.2321e-11
      1.4694   1.2524e-11
      1.3878   1.2792e-11
      1.3061   1.2969e-11
      1.2245   1.2932e-11
      1.1429   1.3051e-11
      1.0612   1.3261e-11
     0.97959   1.3514e-11
     0.89796   1.3607e-11
     0.81633   1.3732e-11
     0.73469   1.3908e-11
     0.65306   1.4008e-11
     0.57143   1.4073e-11
      0.4898   1.4043e-11
     0.40816    1.414e-11
     0.32653   1.4351e-11
      0.2449   1.4316e-11
     0.16327   1.4384e-11
    0.081633   1.4548e-11
           0    1.478e-11
   -0.081633   1.1253e-11
    -0.16327   1.0558e-11
     -0.2449   1.0005e-11
    -0.32653    9.285e-12
    -0.40816   8.6057e-12
     -0.4898   7.9181e-12
    -0.57143    7.223e-12
    -0.65306   6.4492e-12
    -0.73469    5.603e-12
    -0.81633   4.6782e-12
    -0.89796   3.7591e-12
    -0.97959   2.7001e-12
     -1.0612   1.5613e-12
     -1.1429    4.572e-13
     -1.2245  -4.8674e-13
     -1.3061  -1.6191e-12
     -1.3878  -3.1645e-12
     -1.4694   -4.947e-12
      -1.551   -6.404e-12
     -1.6327  -7.8205e-12
     -1.7143  -9.4858e-12
     -1.7959  -1.1649e-11
     -1.8776  -1.3453e-11
     -1.9592  -1.6958e-11
     -1.9592   -1.869e-11
     -1.8776  -2.0134e-11
     -1.7959  -2.0788e-11
     -1.7143   -2.145e-11
     -1.6327  -2.2389e-11
      -1.551  -2.2991e-11
     -1.4694  -2.3605e-11
     -1.3878  -2.3927e-11
     -1.3061  -2.4438e-11
     -1.2245   -2.495e-11
     -1.1429  -2.5149e-11
     -1.0612   -2.525e-11
    -0.97959  -2.5447e-11
    -0.89796  -2.5655e-11
    -0.81633  -2.5906e-11
    -0.73469  -2.6045e-11
    -0.65306  -2.6185e-11
    -0.57143  -2.6445e-11
     -0.4898  -2.6649e-11
    -0.40816  -2.6778e-11
    -0.32653  -2.6777e-11
     -0.2449  -2.6983e-11
    -0.16327  -2.7197e-11
   -0.081633  -2.7624e-11




